Name	ID	Organism	log2FoldChange	Base
C1QL1	ENSG00000131094	Mus musculus	-1.19824664653365	Rod Bipolar Cell
C1QL1	ENSG00000131094	Homo sapiens	-0.46342530140414356	Melanocyte
C1QL1	ENSG00000131094	Mus musculus	-0.7588343012678267	Macrophage
C1QL1	ENSG00000131094	Macaca fascicularis	-0.9271133975925918	Cone
C1QL1	ENSG00000131094	Homo sapiens	0.7986640784497099	Neurogenic Cell
C1QL1	ENSG00000131094	Macaca fascicularis	1.1926729286149953	Bipolar Cell
C1QL1	ENSG00000131094	Mus musculus	-1.2140341061421926	Melanocyte
C1QL1	ENSG00000131094	Homo sapiens	-0.3533506471782542	Microglia
C1QL1	ENSG00000131094	Homo sapiens	0.45630761457323826	AC/HC Precursor
C1QL1	ENSG00000131094	Homo sapiens	0.19673263860985604	Cone
C1QL1	ENSG00000131094	Homo sapiens	-0.15029521640059845	Bipolar Cell
C1QL1	ENSG00000131094	Macaca fascicularis	-0.37030258771850527	Microglia
C1QL1	ENSG00000131094	Mus musculus	0.09999252134232182	Pericyte
C1QL1	ENSG00000131094	Macaca fascicularis	-0.41265519780988796	Pericyte
C1QL1	ENSG00000131094	Mus musculus	0.012257569699068566	Neurogenic Cell
C1QL1	ENSG00000131094	Macaca fascicularis	-1.2701935648578142	Melanocyte
C1QL2	ENSG00000144119	Mus musculus	8.602503494284408	Amacrine Cell
C1QL2	ENSG00000144119	Homo sapiens	7.873915006547737	Amacrine Cell
C1QL2	ENSG00000144119	Macaca fascicularis	5.416526277887657	Amacrine Cell
C1QL2	ENSG00000144119	Mus musculus	2.161073251053583	Bipolar Cell
C1QL2	ENSG00000144119	Mus musculus	1.7184623371833534	Retinal Ganglion Cell
C1QL2	ENSG00000144119	Homo sapiens	-2.0194224945371713	Melanocyte
C1QL2	ENSG00000144119	Homo sapiens	1.995960730742368	Horizontal Cell
C1QL2	ENSG00000144119	Homo sapiens	-1.8533067528803018	Macrophage
C1QL2	ENSG00000144119	Mus musculus	-1.9012013353905066	Neurogenic Cell
C1QL2	ENSG00000144119	Homo sapiens	-1.6134770004253716	Cone
C1QL2	ENSG00000144119	Mus musculus	-1.8543459587302804	Macrophage
C1QL2	ENSG00000144119	Mus musculus	-1.5002333193834667	RPC
C1QL2	ENSG00000144119	Homo sapiens	-1.6499217154887127	RPC
C1QL2	ENSG00000144119	Homo sapiens	0.8677081230544621	Bipolar Cell
C1QL2	ENSG00000144119	Mus musculus	1.0602526182795422	Pericyte
C1QL2	ENSG00000144119	Mus musculus	-1.1506471298361602	AC/HC Precursor
C1QL2	ENSG00000144119	Homo sapiens	0.6931445761804119	Microglia
C1QL2	ENSG00000144119	Mus musculus	-0.6052810975007008	Cone
C1QL2	ENSG00000144119	Homo sapiens	-0.9732527546735326	Neurogenic Cell
C1QL2	ENSG00000144119	Mus musculus	-0.7394209878822896	Microglia
C1QL2	ENSG00000144119	Homo sapiens	-0.5063801661524066	Retinal Ganglion Cell
C1QL2	ENSG00000144119	Homo sapiens	0.40092491176489536	Rod
C1QL2	ENSG00000144119	Mus musculus	0.5747945190707368	Muller Glia
C1QL2	ENSG00000144119	Macaca fascicularis	-1.1057406794840792	Macrophage
C1QL2	ENSG00000144119	Homo sapiens	0.6700816450723179	AC/HC Precursor
C1QL2	ENSG00000144119	Homo sapiens	-0.33025946573544335	Muller Glia
C1QL2	ENSG00000144119	Mus musculus	-1.0246404060670113	Melanocyte
C1QL2	ENSG00000144119	Macaca fascicularis	0.5981854054259557	Cone
C1QL2	ENSG00000144119	Macaca fascicularis	-0.6078639066114715	Retinal Ganglion Cell
C1QL2	ENSG00000144119	Macaca fascicularis	-0.6683150971467404	Rod
C1QL2	ENSG00000144119	Mus musculus	0.11689789172289192	Horizontal Cell
C1QL2	ENSG00000144119	Macaca fascicularis	0.45216087975936553	Microglia
C1QL2	ENSG00000144119	Macaca fascicularis	0.9432197762633088	Pericyte
C1QL2	ENSG00000144119	Mus musculus	-0.18962599422890467	Rod Bipolar Cell
C1QL2	ENSG00000144119	Homo sapiens	0.11921382261682607	Rod Bipolar Cell
C1QL2	ENSG00000144119	Homo sapiens	0.10741867177444624	Pericyte
C1QL2	ENSG00000144119	Macaca fascicularis	0.8164225874648223	Horizontal Cell
C1QL2	ENSG00000144119	Macaca fascicularis	-0.3633199338272651	Melanocyte
C1QL2	ENSG00000144119	Mus musculus	0.002556447599730089	Rod
C1QL2	ENSG00000144119	Macaca fascicularis	0.5590942647414199	Bipolar Cell
C1QL2	ENSG00000144119	Macaca fascicularis	-0.48076683265454534	Muller Glia
CA10	ENSG00000154975	Homo sapiens	8.334917816534187	Bipolar Cell
CA10	ENSG00000154975	Mus musculus	6.536648814578583	Bipolar Cell
CA10	ENSG00000154975	Homo sapiens	7.62183449742584	Rod Bipolar Cell
CA10	ENSG00000154975	Mus musculus	5.231372531788686	Retinal Ganglion Cell
CA10	ENSG00000154975	Homo sapiens	4.243510970513271	Retinal Ganglion Cell
CA10	ENSG00000154975	Homo sapiens	3.695699796955614	Amacrine Cell
CA10	ENSG00000154975	Mus musculus	3.633508386371847	Amacrine Cell
CA10	ENSG00000154975	Mus musculus	5.438883575544603	Rod Bipolar Cell
CA10	ENSG00000154975	Macaca fascicularis	4.890530823497931	Bipolar Cell
CA10	ENSG00000154975	Homo sapiens	-2.3871156376543574	Melanocyte
CA10	ENSG00000154975	Macaca fascicularis	3.5217407017715296	Retinal Ganglion Cell
CA10	ENSG00000154975	Mus musculus	2.3787564894778943	Horizontal Cell
CA10	ENSG00000154975	Mus musculus	1.9832367462088774	Cone
CA10	ENSG00000154975	Mus musculus	-2.6852509086343095	RPC
CA10	ENSG00000154975	Homo sapiens	-2.482760528460586	RPC
CA10	ENSG00000154975	Mus musculus	-2.5621654199942396	Neurogenic Cell
CA10	ENSG00000154975	Homo sapiens	1.0405816638055572	Rod
CA10	ENSG00000154975	Homo sapiens	1.3592318622494024	Microglia
CA10	ENSG00000154975	Homo sapiens	1.2526685281348993	Cone
CA10	ENSG00000154975	Macaca fascicularis	2.3521063736916994	Amacrine Cell
CA10	ENSG00000154975	Macaca fascicularis	-2.4205909580175846	Macrophage
CA10	ENSG00000154975	Homo sapiens	1.007477233903648	Horizontal Cell
CA10	ENSG00000154975	Homo sapiens	-1.5421664115611509	AC/HC Precursor
CA10	ENSG00000154975	Mus musculus	-2.332436273513805	Melanocyte
CA10	ENSG00000154975	Homo sapiens	-0.8698893431654973	Macrophage
CA10	ENSG00000154975	Mus musculus	-1.109619729711725	Macrophage
CA10	ENSG00000154975	Macaca fascicularis	-1.737239248577804	Muller Glia
CA10	ENSG00000154975	Mus musculus	0.8489750899789655	Pericyte
CA10	ENSG00000154975	Mus musculus	-0.5594780093052172	Muller Glia
CA10	ENSG00000154975	Macaca fascicularis	-1.2533384061747033	Pericyte
CA10	ENSG00000154975	Homo sapiens	-0.4809148035345073	Pericyte
CA10	ENSG00000154975	Macaca fascicularis	0.8097942733562953	Rod
CA10	ENSG00000154975	Homo sapiens	-0.21856185631088484	Muller Glia
CA10	ENSG00000154975	Homo sapiens	-0.40124769225976353	Neurogenic Cell
CA10	ENSG00000154975	Macaca fascicularis	-0.5080046426774408	Cone
CA10	ENSG00000154975	Mus musculus	-0.16312576627953607	Rod
CA10	ENSG00000154975	Macaca fascicularis	-0.48825382146919927	Microglia
CA10	ENSG00000154975	Mus musculus	0.1215023972631164	AC/HC Precursor
CA10	ENSG00000154975	Mus musculus	0.08361332752277348	Microglia
CA10	ENSG00000154975	Macaca fascicularis	0.9103698772014418	Horizontal Cell
CA10	ENSG00000154975	Macaca fascicularis	-0.2709460794895245	Melanocyte
CA14	ENSG00000118298	Homo sapiens	6.5058945006360185	Muller Glia
CA14	ENSG00000118298	Mus musculus	8.90637432365078	Muller Glia
CA14	ENSG00000118298	Homo sapiens	3.7068409600443775	Melanocyte
CA14	ENSG00000118298	Macaca fascicularis	6.39121426765757	Muller Glia
CA14	ENSG00000118298	Homo sapiens	3.8044374769401093	RPC
CA14	ENSG00000118298	Macaca fascicularis	-4.423245204603183	Retinal Ganglion Cell
CA14	ENSG00000118298	Homo sapiens	-2.630683727496163	Macrophage
CA14	ENSG00000118298	Mus musculus	-3.7877640949370357	Microglia
CA14	ENSG00000118298	Homo sapiens	2.9590362474328984	Neurogenic Cell
CA14	ENSG00000118298	Homo sapiens	-1.7951741880636292	Retinal Ganglion Cell
CA14	ENSG00000118298	Macaca fascicularis	-3.528251877425887	Pericyte
CA14	ENSG00000118298	Mus musculus	-1.748279489461564	Rod
CA14	ENSG00000118298	Mus musculus	-1.3955804189310403	Retinal Ganglion Cell
CA14	ENSG00000118298	Homo sapiens	-1.8218374657309568	Pericyte
CA14	ENSG00000118298	Mus musculus	-3.1117178518208948	Rod Bipolar Cell
CA14	ENSG00000118298	Macaca fascicularis	-3.0281576458242396	Macrophage
CA14	ENSG00000118298	Mus musculus	-2.0822612503172304	Macrophage
CA14	ENSG00000118298	Homo sapiens	-0.9657545877843915	Bipolar Cell
CA14	ENSG00000118298	Mus musculus	2.16281350068486	AC/HC Precursor
CA14	ENSG00000118298	Mus musculus	1.6055519981284827	Neurogenic Cell
CA14	ENSG00000118298	Mus musculus	1.2486671130382994	Cone
CA14	ENSG00000118298	Homo sapiens	-0.7951021331589233	Rod
CA14	ENSG00000118298	Mus musculus	2.5346834331201546	Melanocyte
CA14	ENSG00000118298	Mus musculus	0.9373846603284004	Amacrine Cell
CA14	ENSG00000118298	Homo sapiens	-0.9231057254318559	Horizontal Cell
CA14	ENSG00000118298	Macaca fascicularis	-2.0158734223970662	Amacrine Cell
CA14	ENSG00000118298	Homo sapiens	0.6673117262657736	Cone
CA14	ENSG00000118298	Mus musculus	0.70903509249165	Horizontal Cell
CA14	ENSG00000118298	Mus musculus	0.7087053968005825	RPC
CA14	ENSG00000118298	Homo sapiens	0.718420985941113	AC/HC Precursor
CA14	ENSG00000118298	Mus musculus	0.6644387934408996	Pericyte
CA14	ENSG00000118298	Homo sapiens	-0.3413048801931211	Amacrine Cell
CA14	ENSG00000118298	Homo sapiens	-0.7038122653893649	Rod Bipolar Cell
CA14	ENSG00000118298	Mus musculus	-0.2892947803274051	Bipolar Cell
CA14	ENSG00000118298	Homo sapiens	0.07713706365093174	Microglia
CA14	ENSG00000118298	Macaca fascicularis	0.5569237157838145	Microglia
CA14	ENSG00000118298	Macaca fascicularis	-0.09714883491544275	Cone
CA14	ENSG00000118298	Macaca fascicularis	0.04116229825174613	Rod
CA14	ENSG00000118298	Macaca fascicularis	-0.6822376167033528	Horizontal Cell
CA14	ENSG00000118298	Macaca fascicularis	0.3045822200437412	Melanocyte
CA14	ENSG00000118298	Macaca fascicularis	-0.019780430440050397	Bipolar Cell
CA8	ENSG00000178538	Mus musculus	5.060409301793424	Bipolar Cell
CA8	ENSG00000178538	Homo sapiens	3.4074787213764086	Bipolar Cell
CA8	ENSG00000178538	Homo sapiens	5.847682999286752	Rod Bipolar Cell
CA8	ENSG00000178538	Mus musculus	7.167941078594746	Rod Bipolar Cell
CA8	ENSG00000178538	Homo sapiens	-2.936888829751081	Rod
CA8	ENSG00000178538	Macaca fascicularis	6.141610127131123	Bipolar Cell
CA8	ENSG00000178538	Homo sapiens	1.9082953137204057	Melanocyte
CA8	ENSG00000178538	Homo sapiens	-3.0633156180134233	Horizontal Cell
CA8	ENSG00000178538	Homo sapiens	-2.9412688130416713	Pericyte
CA8	ENSG00000178538	Mus musculus	1.781532566181876	Amacrine Cell
CA8	ENSG00000178538	Mus musculus	-2.830355357866512	Microglia
CA8	ENSG00000178538	Homo sapiens	1.2231289122791258	Muller Glia
CA8	ENSG00000178538	Mus musculus	-1.5735417213829443	Retinal Ganglion Cell
CA8	ENSG00000178538	Mus musculus	-2.0684080632391657	Muller Glia
CA8	ENSG00000178538	Homo sapiens	-1.6788800517510518	Cone
CA8	ENSG00000178538	Homo sapiens	-1.2999379084591989	Retinal Ganglion Cell
CA8	ENSG00000178538	Mus musculus	-1.9761775924688878	Neurogenic Cell
CA8	ENSG00000178538	Homo sapiens	1.1468065026577186	Amacrine Cell
CA8	ENSG00000178538	Macaca fascicularis	2.644279709224569	Retinal Ganglion Cell
CA8	ENSG00000178538	Homo sapiens	1.5542002356966271	RPC
CA8	ENSG00000178538	Mus musculus	-1.6558527395639648	Macrophage
CA8	ENSG00000178538	Mus musculus	-1.3425789227704084	Horizontal Cell
CA8	ENSG00000178538	Mus musculus	1.141693316752256	Cone
CA8	ENSG00000178538	Macaca fascicularis	-2.9028602702167587	Macrophage
CA8	ENSG00000178538	Macaca fascicularis	3.2269262077703327	Melanocyte
CA8	ENSG00000178538	Homo sapiens	-1.7083388610063628	AC/HC Precursor
CA8	ENSG00000178538	Mus musculus	2.175395990347583	Melanocyte
CA8	ENSG00000178538	Homo sapiens	0.7542372183680466	Microglia
CA8	ENSG00000178538	Macaca fascicularis	-1.9684676112385682	Rod
CA8	ENSG00000178538	Mus musculus	-0.8931328381730613	AC/HC Precursor
CA8	ENSG00000178538	Macaca fascicularis	-1.5279611503367392	Pericyte
CA8	ENSG00000178538	Mus musculus	-0.4611238502801456	Rod
CA8	ENSG00000178538	Macaca fascicularis	1.232670793953068	Microglia
CA8	ENSG00000178538	Homo sapiens	0.3216257125627491	Neurogenic Cell
CA8	ENSG00000178538	Macaca fascicularis	-1.2091214903042484	Muller Glia
CA8	ENSG00000178538	Homo sapiens	-0.11516758888169083	Macrophage
CA8	ENSG00000178538	Macaca fascicularis	1.0315021262426223	Amacrine Cell
CA8	ENSG00000178538	Mus musculus	-0.17815702289530308	Pericyte
CA8	ENSG00000178538	Mus musculus	-0.05792461572088113	RPC
CA8	ENSG00000178538	Macaca fascicularis	0.09708476307484896	Cone
CA8	ENSG00000178538	Macaca fascicularis	-0.7682136351097364	Horizontal Cell
CABP2	ENSG00000167791	Mus musculus	7.251893782182378	Bipolar Cell
CABP2	ENSG00000167791	Homo sapiens	7.270339423569839	Bipolar Cell
CABP2	ENSG00000167791	Homo sapiens	4.746037759185516	Cone
CABP2	ENSG00000167791	Mus musculus	3.3315903597138252	Rod
CABP2	ENSG00000167791	Mus musculus	3.032592913344494	Cone
CABP2	ENSG00000167791	Mus musculus	2.5374646752432097	Amacrine Cell
CABP2	ENSG00000167791	Macaca fascicularis	4.8186903946080895	Rod
CABP2	ENSG00000167791	Homo sapiens	2.6431697032194386	Rod
CABP2	ENSG00000167791	Mus musculus	-3.2222614337443045	Neurogenic Cell
CABP2	ENSG00000167791	Macaca fascicularis	4.535887514206914	Bipolar Cell
CABP2	ENSG00000167791	Mus musculus	-2.1547133373393117	RPC
CABP2	ENSG00000167791	Homo sapiens	-2.0715943927771856	Melanocyte
CABP2	ENSG00000167791	Mus musculus	1.5505868077732188	Horizontal Cell
CABP2	ENSG00000167791	Mus musculus	2.427565110560836	Rod Bipolar Cell
CABP2	ENSG00000167791	Homo sapiens	1.7570835519837191	Amacrine Cell
CABP2	ENSG00000167791	Homo sapiens	-1.80179380875719	Macrophage
CABP2	ENSG00000167791	Homo sapiens	1.6489720606108949	Microglia
CABP2	ENSG00000167791	Mus musculus	0.9809649787884726	Retinal Ganglion Cell
CABP2	ENSG00000167791	Macaca fascicularis	-2.377651805862719	Retinal Ganglion Cell
CABP2	ENSG00000167791	Mus musculus	-1.519202258419611	Microglia
CABP2	ENSG00000167791	Homo sapiens	-1.5703191651496555	Pericyte
CABP2	ENSG00000167791	Mus musculus	-1.2212214476621261	Pericyte
CABP2	ENSG00000167791	Mus musculus	-0.9923062355633767	Macrophage
CABP2	ENSG00000167791	Mus musculus	1.1083167526643687	AC/HC Precursor
CABP2	ENSG00000167791	Homo sapiens	1.2333322593139477	Neurogenic Cell
CABP2	ENSG00000167791	Mus musculus	0.6939873685758832	Muller Glia
CABP2	ENSG00000167791	Macaca fascicularis	-1.3312944050248257	Macrophage
CABP2	ENSG00000167791	Macaca fascicularis	-1.7416944275327215	Amacrine Cell
CABP2	ENSG00000167791	Homo sapiens	-0.4078877490125453	Retinal Ganglion Cell
CABP2	ENSG00000167791	Macaca fascicularis	-1.160939670252702	Microglia
CABP2	ENSG00000167791	Macaca fascicularis	0.7655510877854056	Cone
CABP2	ENSG00000167791	Homo sapiens	0.38522740675676237	Horizontal Cell
CABP2	ENSG00000167791	Homo sapiens	-0.502663874949443	AC/HC Precursor
CABP2	ENSG00000167791	Homo sapiens	0.3367373096149103	Rod Bipolar Cell
CABP2	ENSG00000167791	Mus musculus	-0.7632377131579904	Melanocyte
CABP2	ENSG00000167791	Macaca fascicularis	-1.0480989014217514	Pericyte
CABP2	ENSG00000167791	Homo sapiens	0.11800940420666596	Muller Glia
CABP2	ENSG00000167791	Homo sapiens	-0.22686718811870618	RPC
CABP2	ENSG00000167791	Macaca fascicularis	0.7214569759759196	Horizontal Cell
CABP2	ENSG00000167791	Macaca fascicularis	-0.4075848924826909	Melanocyte
CABP2	ENSG00000167791	Macaca fascicularis	0.07710115968282197	Muller Glia
CACNG3	ENSG00000006116	Mus musculus	6.915808319801914	Amacrine Cell
CACNG3	ENSG00000006116	Mus musculus	7.374653897868345	Horizontal Cell
CACNG3	ENSG00000006116	Mus musculus	5.209917831839848	Retinal Ganglion Cell
CACNG3	ENSG00000006116	Homo sapiens	8.517630571737753	Horizontal Cell
CACNG3	ENSG00000006116	Homo sapiens	6.835269318112022	Amacrine Cell
CACNG3	ENSG00000006116	Macaca fascicularis	6.0806479503778235	Horizontal Cell
CACNG3	ENSG00000006116	Mus musculus	4.853580693693641	AC/HC Precursor
CACNG3	ENSG00000006116	Mus musculus	2.4950044274256116	Bipolar Cell
CACNG3	ENSG00000006116	Macaca fascicularis	4.4718528976524485	Amacrine Cell
CACNG3	ENSG00000006116	Macaca fascicularis	-4.358773651868566	Rod
CACNG3	ENSG00000006116	Mus musculus	-3.2565505671770474	RPC
CACNG3	ENSG00000006116	Homo sapiens	3.3590382419459828	Retinal Ganglion Cell
CACNG3	ENSG00000006116	Mus musculus	-2.1563958544318904	Neurogenic Cell
CACNG3	ENSG00000006116	Macaca fascicularis	-2.570740200911653	Muller Glia
CACNG3	ENSG00000006116	Macaca fascicularis	2.250914316936571	Retinal Ganglion Cell
CACNG3	ENSG00000006116	Homo sapiens	-2.1297723360440197	Melanocyte
CACNG3	ENSG00000006116	Mus musculus	-1.7765944268572853	Macrophage
CACNG3	ENSG00000006116	Homo sapiens	1.712191805101862	Bipolar Cell
CACNG3	ENSG00000006116	Macaca fascicularis	-2.5811113509986616	Macrophage
CACNG3	ENSG00000006116	Mus musculus	0.8646887654171603	Cone
CACNG3	ENSG00000006116	Mus musculus	-1.028685824443649	Microglia
CACNG3	ENSG00000006116	Mus musculus	0.8910109169674703	Pericyte
CACNG3	ENSG00000006116	Mus musculus	-1.2020049499794379	Rod Bipolar Cell
CACNG3	ENSG00000006116	Homo sapiens	-1.2251023543269532	RPC
CACNG3	ENSG00000006116	Homo sapiens	0.9297541476596429	Cone
CACNG3	ENSG00000006116	Mus musculus	0.5091934949306225	Rod
CACNG3	ENSG00000006116	Macaca fascicularis	-0.9355017830987027	Cone
CACNG3	ENSG00000006116	Homo sapiens	-0.9266640536287044	Neurogenic Cell
CACNG3	ENSG00000006116	Homo sapiens	-0.8082505278470219	Rod Bipolar Cell
CACNG3	ENSG00000006116	Homo sapiens	0.6286055936022058	Microglia
CACNG3	ENSG00000006116	Homo sapiens	0.4197539737551204	Rod
CACNG3	ENSG00000006116	Homo sapiens	0.6861922548902973	AC/HC Precursor
CACNG3	ENSG00000006116	Homo sapiens	0.510033417612455	Pericyte
CACNG3	ENSG00000006116	Mus musculus	0.3082884039102434	Muller Glia
CACNG3	ENSG00000006116	Macaca fascicularis	-0.7255854226841176	Microglia
CACNG3	ENSG00000006116	Homo sapiens	-0.2530369842135655	Macrophage
CACNG3	ENSG00000006116	Homo sapiens	-0.1210032236964149	Muller Glia
CACNG3	ENSG00000006116	Macaca fascicularis	0.3610571473104069	Pericyte
CACNG3	ENSG00000006116	Mus musculus	-0.05115132577215092	Melanocyte
CACNG3	ENSG00000006116	Macaca fascicularis	-0.3902833154264242	Melanocyte
CACNG3	ENSG00000006116	Macaca fascicularis	0.030453652492418062	Bipolar Cell
CALB1	ENSG00000104327	Mus musculus	8.94581245718545	Horizontal Cell
CALB1	ENSG00000104327	Homo sapiens	7.686909970586566	Horizontal Cell
CALB1	ENSG00000104327	Macaca fascicularis	6.2995353019854186	Cone
CALB1	ENSG00000104327	Homo sapiens	5.5666015105986375	Cone
CALB1	ENSG00000104327	Homo sapiens	5.507369558868968	Amacrine Cell
CALB1	ENSG00000104327	Homo sapiens	4.83723370757745	Bipolar Cell
CALB1	ENSG00000104327	Macaca fascicularis	5.276197682744823	Horizontal Cell
CALB1	ENSG00000104327	Mus musculus	4.550961949913759	Retinal Ganglion Cell
CALB1	ENSG00000104327	Homo sapiens	4.0836039255797365	Retinal Ganglion Cell
CALB1	ENSG00000104327	Mus musculus	4.100947728185211	Amacrine Cell
CALB1	ENSG00000104327	Macaca fascicularis	4.031441170155147	Retinal Ganglion Cell
CALB1	ENSG00000104327	Macaca fascicularis	-4.189525061477373	Muller Glia
CALB1	ENSG00000104327	Homo sapiens	-4.445879081968964	Melanocyte
CALB1	ENSG00000104327	Macaca fascicularis	-3.4922422975794105	Pericyte
CALB1	ENSG00000104327	Homo sapiens	1.8167627816805418	Rod
CALB1	ENSG00000104327	Homo sapiens	1.6918576864374761	Muller Glia
CALB1	ENSG00000104327	Mus musculus	-1.8453661040256446	Cone
CALB1	ENSG00000104327	Homo sapiens	-2.08413719839457	Macrophage
CALB1	ENSG00000104327	Macaca fascicularis	1.9475977423256956	Bipolar Cell
CALB1	ENSG00000104327	Macaca fascicularis	-3.136586240916443	Macrophage
CALB1	ENSG00000104327	Homo sapiens	2.0495736229387047	Neurogenic Cell
CALB1	ENSG00000104327	Homo sapiens	1.6200075724977396	RPC
CALB1	ENSG00000104327	Homo sapiens	-1.424281217799934	Pericyte
CALB1	ENSG00000104327	Mus musculus	-0.6911165293043171	Rod
CALB1	ENSG00000104327	Mus musculus	0.750723473447568	RPC
CALB1	ENSG00000104327	Mus musculus	-1.0332102236436296	Rod Bipolar Cell
CALB1	ENSG00000104327	Mus musculus	0.42324157187394656	Bipolar Cell
CALB1	ENSG00000104327	Macaca fascicularis	-0.7100961649462241	Rod
CALB1	ENSG00000104327	Mus musculus	-0.5291702486379474	Neurogenic Cell
CALB1	ENSG00000104327	Mus musculus	-0.6832499253583736	AC/HC Precursor
CALB1	ENSG00000104327	Homo sapiens	0.6854389567339787	AC/HC Precursor
CALB1	ENSG00000104327	Mus musculus	-1.3634613177635435	Melanocyte
CALB1	ENSG00000104327	Mus musculus	0.4437332418710576	Microglia
CALB1	ENSG00000104327	Homo sapiens	0.17213905401243534	Microglia
CALB1	ENSG00000104327	Mus musculus	0.246804575031622	Muller Glia
CALB1	ENSG00000104327	Homo sapiens	-0.16102609652289523	Rod Bipolar Cell
CALB1	ENSG00000104327	Macaca fascicularis	0.05298524229731811	Microglia
CALB1	ENSG00000104327	Mus musculus	-0.036724601524767496	Macrophage
CALB1	ENSG00000104327	Mus musculus	0.026259021243293407	Pericyte
CALB1	ENSG00000104327	Macaca fascicularis	-0.8306334587514845	Melanocyte
CALB1	ENSG00000104327	Macaca fascicularis	-0.03525995764431326	Amacrine Cell
CAMKV	ENSG00000164076	Homo sapiens	8.319782220404418	Amacrine Cell
CAMKV	ENSG00000164076	Mus musculus	5.489830004175471	Amacrine Cell
CAMKV	ENSG00000164076	Mus musculus	4.505512899663987	Horizontal Cell
CAMKV	ENSG00000164076	Mus musculus	3.378167378021293	Retinal Ganglion Cell
CAMKV	ENSG00000164076	Mus musculus	3.4641690934360736	Bipolar Cell
CAMKV	ENSG00000164076	Homo sapiens	3.987553850796834	Bipolar Cell
CAMKV	ENSG00000164076	Homo sapiens	3.645723263819464	Retinal Ganglion Cell
CAMKV	ENSG00000164076	Homo sapiens	3.8519128507383473	Horizontal Cell
CAMKV	ENSG00000164076	Homo sapiens	4.599339515412695	AC/HC Precursor
CAMKV	ENSG00000164076	Mus musculus	-2.5162927484988127	Rod
